lens_id,survey,ra_deg,dec_deg,z_lens,z_source,einstein_radius_arcsec,lens_mass_Msun,velocity_dispersion_km_s,lens_type,reference
BELLS-062,BELLS,101.68757835219289,15.685847032144496,0.6809478462013854,1.029717205216956,1.1030243995167694,88249751107.62743,200.00883817027034,candidate,BELLS-simulated
BELLS-063,BELLS,132.2735449166133,51.61994812976145,0.43759878243225936,1.6124432254008518,1.0752279905303763,88525873521.91078,202.8942932050195,candidate,BELLS-simulated
BELLS-064,BELLS,156.56613825071622,14.276200903283868,0.6049918366441032,1.4672071500330386,1.316728545973386,85324009779.07541,180.0,candidate,BELLS-simulated
BELLS-065,BELLS,141.65664128625647,42.027496585786196,0.2938159697591963,0.5385909436806458,1.0222882018336232,73974937658.19547,190.21319119223082,candidate,BELLS-simulated
BELLS-066,BELLS,157.3436182781158,14.471900740274899,0.4451645676963543,0.6494361496797861,1.4448117774679816,249483821567.7249,293.83299343936693,candidate,BELLS-simulated
BELLS-067,BELLS,168.56544889637402,30.46523907795621,0.5043974657101016,0.9427136870597985,1.0079371790043044,125711698623.81274,249.7216046835057,candidate,BELLS-simulated
BELLS-068,BELLS,113.23499530856597,15.781513973074034,0.3551920547515939,0.5551920547515938,0.9969381030008744,92922521818.05235,215.879497466567,candidate,BELLS-simulated
BELLS-069,BELLS,110.14523143018693,19.565982035381836,0.579953486298018,0.934334811614593,0.9825407303770004,108670161248.93355,235.16077162138637,candidate,BELLS-simulated
BELLS-070,BELLS,133.97554831673438,13.962312536347417,0.5536962349956921,1.0151370826491217,1.2974196670633755,132496835075.91133,225.968298750272,candidate,BELLS-simulated
BELLS-071,BELLS,119.74083242025239,26.62444677178414,0.6779601800648967,1.4841986535735345,1.4283498071627383,132749965708.61441,215.56831184991887,candidate,BELLS-simulated
BELLS-072,BELLS,171.27639593902236,47.81888409043322,0.47020578139086433,1.2862585158320294,1.1218244459732771,213928876719.5237,308.785755466337,candidate,BELLS-simulated
BELLS-073,BELLS,115.21652455626769,46.425148272640484,0.5234455816127774,0.7701393353414012,0.9456143016378686,124762141731.01762,256.843983492195,candidate,BELLS-simulated
BELLS-074,BELLS,197.34240231917306,46.59567537631645,0.6815651503788938,1.5233061422214293,1.0484345325199542,111452271817.29071,230.54664491027918,candidate,BELLS-simulated
BELLS-075,BELLS,136.9196667577338,13.722816308138752,0.39213610596359916,0.6322045276821427,1.0399467270934435,217562216498.0254,323.42321751424333,candidate,BELLS-simulated
BELLS-076,BELLS,151.55870857422406,46.18400415444266,0.6983725060213861,1.2800280631670629,0.9245925577586213,59913597742.75866,180.0,candidate,BELLS-simulated
BELLS-077,BELLS,218.57676476369429,53.47631033028568,0.5970902608465248,0.8630539348432574,1.3767191284358047,165533858589.07452,245.1916906081715,candidate,BELLS-simulated
BELLS-078,BELLS,241.17706140239002,23.547101331736005,0.6704448525711267,1.545362998476314,1.1436310547512216,125330718490.72574,234.0834970552786,candidate,BELLS-simulated
BELLS-079,BELLS,225.32648918192075,34.67267119500326,0.3649245120618707,0.9899647277692063,1.2993408994393534,126389317490.5803,220.53556265969928,candidate,BELLS-simulated
BELLS-080,BELLS,148.2294853771062,21.08475846779801,0.5437009223157099,1.3174826530873802,1.4648660240403888,217826717254.2322,272.6726772824824,candidate,BELLS-simulated
BELLS-081,BELLS,109.27285645171287,4.89156551232327,0.36261467206410514,0.8732056344291065,1.1409047152457517,139163242193.5729,246.95770684292535,candidate,BELLS-simulated
BELLS-082,BELLS,227.7181621267025,6.078502009374846,0.5255215967858621,0.8934540716956711,0.8432892313262599,67884612051.14543,200.6237736895302,candidate,BELLS-simulated
BELLS-083,BELLS,118.31593063461915,40.81187405139185,0.31398477415142295,1.120273707957743,0.8602919760382518,145846631477.5244,291.14562440292326,candidate,BELLS-simulated
BELLS-084,BELLS,210.8358867211105,9.275453996623407,0.5014936231143292,1.9143001457713351,1.6782321489184475,111779409277.643,182.49034367502543,candidate,BELLS-simulated
BELLS-085,BELLS,170.06952141452246,46.624259479372505,0.5138297583418145,0.7138297583418145,1.03093818292844,151491871599.80975,271.0587025845873,candidate,BELLS-simulated
BELLS-086,BELLS,132.84676764763572,35.27138495993644,0.543079245131434,1.4689849951831049,1.3744885425098008,115144688965.07382,204.66161443798165,candidate,BELLS-simulated
BELLS-087,BELLS,165.32141385427303,53.73762787220395,0.7114862972866389,1.7951896212518341,1.073062032759393,147096538035.53497,261.8025145492942,candidate,BELLS-simulated
BELLS-088,BELLS,143.6872862905086,57.08317310402867,0.4410464627964788,0.6410464627964788,0.7790206910879033,92961009899.91841,244.264819806401,candidate,BELLS-simulated
BELLS-089,BELLS,132.10013525675862,46.398518563537294,0.7854451756866572,0.9992776384319728,1.0515879938404247,136554903812.28091,254.8096333729587,candidate,BELLS-simulated
BELLS-090,BELLS,121.83433715929354,2.441686340821707,0.5438333901753956,1.0291187581948522,1.0563205713118997,68449573021.0111,180.0,candidate,BELLS-simulated
BELLS-091,BELLS,150.34434887111735,38.13653979271019,0.571750947604205,1.2833245462632878,1.0300094416539114,119510215308.17114,240.8612377071062,candidate,BELLS-simulated
BELLS-092,BELLS,247.40724881006884,34.54965880284139,0.6552113792012946,1.538182843963586,1.3879576178640054,255078242386.7758,303.1332722553741,candidate,BELLS-simulated
BELLS-093,BELLS,184.1558087834609,3.828815424327998,0.6021115716542654,0.9724198720901986,1.2497225084422376,199974406148.22702,282.8560121142444,candidate,BELLS-simulated
BELLS-094,BELLS,246.45386494469588,7.0693711571960645,0.34223149139730924,0.715377356106119,0.939063503458827,60851315024.131996,180.0,candidate,BELLS-simulated
BELLS-095,BELLS,184.18057483132918,15.631391846745002,0.49541938023050314,0.6954193802305031,0.9372818806853223,120022828857.67558,253.03571283099413,candidate,BELLS-simulated
BELLS-096,BELLS,165.86253640449752,30.260098649799826,0.5686063635370854,1.2219170563171007,1.0462431449872698,165356298675.29935,281.1117900688564,candidate,BELLS-simulated
BELLS-097,BELLS,139.87683007146282,40.04271837244951,0.7140860427448699,1.3667325582098844,1.4836225927350495,176423076524.43204,243.83777044753555,candidate,BELLS-simulated
BELLS-098,BELLS,107.53553488866415,45.24619487704539,0.5311693480163315,0.8860868112763145,0.6472213663592328,66875679477.871895,227.29646580061004,candidate,BELLS-simulated
BELLS-099,BELLS,183.25555458354907,8.784719274490001,0.5865009347896244,0.9350358954648867,0.8780930823346863,93520142904.81483,230.76359982802356,candidate,BELLS-simulated
BELLS-100,BELLS,149.45035082475502,44.956289140543916,0.39393027416843784,1.1447416371888126,1.4181897137845703,153074833815.97977,232.3109789596739,candidate,BELLS-simulated
BELLS-101,BELLS,118.66138087825423,2.6973800093692413,0.6175224640089598,1.0566019672275673,1.3181468711294015,189828764899.84818,268.33919441910734,candidate,BELLS-simulated
BELLS-102,BELLS,235.58935792691324,55.420562700642776,0.5116312034159238,1.5811332544722863,1.1964822206473462,112944790329.22638,217.25259827155207,candidate,BELLS-simulated
BELLS-103,BELLS,207.8860281003616,18.021589303398052,0.2845162996164133,0.7270129918363062,1.2279389710900832,135796188948.71968,235.14751941388144,candidate,BELLS-simulated
BELLS-104,BELLS,138.7938088729708,50.33592441375996,0.4482180907287551,1.1829611632999781,1.0519171049530218,73157753688.30121,186.47663539822503,candidate,BELLS-simulated
BELLS-105,BELLS,134.0344509934334,27.895478826950868,0.5490003249414608,1.0552163943993613,1.1271752817133427,152168970489.7545,259.80788360727354,candidate,BELLS-simulated
BELLS-106,BELLS,244.2668032966685,51.63132836949601,0.3768508750956593,1.0029782647568632,1.30264495383881,84411393008.7549,180.0,candidate,BELLS-simulated
BELLS-107,BELLS,162.13435234087842,20.052386509875934,0.5403602307355585,1.272406727059086,0.8726438099621205,79645291979.47643,213.6222821324448,candidate,BELLS-simulated
BELLS-108,BELLS,219.53394470589996,10.496013765047351,0.5373711413442429,1.1537971479777815,0.9638453328797822,113933077208.2277,243.11191341682957,candidate,BELLS-simulated
BELLS-109,BELLS,215.76705284274442,36.91495231302586,0.47127563178415377,0.6712756317841537,1.0562861345847305,145296404681.9013,262.25371357481725,candidate,BELLS-simulated
BELLS-110,BELLS,221.93557819753363,31.291670313262262,0.6717501044440002,1.4191406541768485,1.2952392515412168,154606771774.21207,244.30044593093768,candidate,BELLS-simulated
BELLS-111,BELLS,235.6330382690585,37.294034068902455,0.6772130738201387,1.639475974352847,1.335672923208634,225473007387.95233,290.5241370891826,candidate,BELLS-simulated
BELLS-112,BELLS,143.19240544489557,24.314779674383523,0.6256598794863182,1.470375404222998,2.34682564500903,216619087340.9084,214.82902151677288,candidate,BELLS-simulated
BELLS-113,BELLS,211.33335756801995,34.364663160968675,0.4266220533727476,0.8634604958492611,1.2996609107531922,266929851016.5222,320.4561019974446,candidate,BELLS-simulated
BELLS-114,BELLS,223.75000435233488,30.42963545554926,0.4530448494481047,0.9758394280838165,1.494047963996621,165489359694.11017,235.33567620988396,candidate,BELLS-simulated
BELLS-115,BELLS,243.95158511038838,56.59603133023936,0.43386945833366897,0.7734291007525665,0.9494520014986448,117629239922.31198,248.88925078634594,candidate,BELLS-simulated
BELLS-116,BELLS,201.63119740336163,33.77160044908641,0.5954486284998594,1.595978373329209,0.8264477072455676,53553811429.51278,180.0,candidate,BELLS-simulated
BELLS-117,BELLS,243.15718404686743,8.30676056401436,0.8,1.0782478131335074,0.9371334795027471,82395045324.8122,209.6692896853462,candidate,BELLS-simulated
BELLS-118,BELLS,135.04840693865737,20.63419203498538,0.5522959862268265,1.6037142714088195,0.9699930557102385,111767498016.62192,240.02609198026116,candidate,BELLS-simulated
BELLS-119,BELLS,235.60536096081069,24.491869925485922,0.47419181250444603,1.2960564420349514,1.2270005137493643,134713205858.54353,234.29753290569641,candidate,BELLS-simulated
BELLS-120,BELLS,146.73605075103842,26.6111928285497,0.4651919186319825,1.2965000254075343,1.1923781968174834,212690622644.8313,298.6428767648152,candidate,BELLS-simulated
BELLS-121,BELLS,224.14977505787314,22.46856020797898,0.3772924397339675,0.753124784918169,1.6272411542581,179850946846.40445,235.07985098955706,candidate,BELLS-simulated
BELLS-122,BELLS,162.2430597508178,27.257927335258366,0.4906425833687286,1.1643549277742575,1.5541355309077152,155125357190.87677,223.39937547562846,candidate,BELLS-simulated
BELLS-123,BELLS,155.89773240521242,21.490092496845694,0.6500463620358037,0.8500463620358036,1.2549597624020172,126007621117.90208,224.06215458335004,candidate,BELLS-simulated
BELLS-124,BELLS,105.36031838203371,31.579941058771077,0.4210920803393874,0.6210920803393873,1.2600204731144968,178082911009.62964,265.8320402087,candidate,BELLS-simulated
BELLS-125,BELLS,240.52683944267446,39.59826027352066,0.588717642395563,1.428166769845638,1.063863607252703,100551887242.02718,217.38878682435512,candidate,BELLS-simulated
BELLS-126,BELLS,154.35514892755543,19.59346909003863,0.4951873418349668,0.6951873418349668,1.0532481078583604,121969576089.67728,240.62758676412025,candidate,BELLS-simulated
BELLS-127,BELLS,206.2798790339745,27.54099334687612,0.29115926764308037,2.0,1.4602144558797037,188946107753.9411,254.35814869083228,candidate,BELLS-simulated
BELLS-128,BELLS,176.58630123340004,17.55528973441691,0.6003333781959398,0.8003333781959399,0.9220802392154666,143203573386.76257,278.6618861093785,candidate,BELLS-simulated
BELLS-129,BELLS,198.82643499482526,46.71528050284513,0.5187508651309132,0.7463745587665058,1.1368597171578934,175098815976.5983,277.5065049518006,candidate,BELLS-simulated
BELLS-130,BELLS,126.84644240726888,1.0126434514763627,0.4108144501361399,0.7754437251202759,0.9183536876836825,138539356871.48566,274.6417758805127,candidate,BELLS-simulated
BELLS-131,BELLS,215.48254119656963,49.0492936314586,0.44443049200209345,0.8466619741557467,1.6044280808061278,103966939636.23708,180.0,candidate,BELLS-simulated
BELLS-132,BELLS,207.78044934936636,12.829104681594432,0.8,1.1793401078693513,1.7020430065116712,130099679609.66666,195.4959888100215,candidate,BELLS-simulated
BELLS-133,BELLS,132.8156458891506,49.42898863003473,0.40935883305290355,1.2381098860515942,1.293270836231812,214466570305.29672,287.9519762145767,candidate,BELLS-simulated
BELLS-134,BELLS,224.67931844856952,50.15164867115286,0.7771720446637398,2.0,1.6187790781553621,215882849625.7333,258.22618663718873,candidate,BELLS-simulated
BELLS-135,BELLS,101.16314172597453,6.264672885236459,0.6307343967745624,0.9131822827846847,1.003879194934145,66982885423.15331,182.65274406244006,candidate,BELLS-simulated
BELLS-136,BELLS,131.14170483526644,45.87192179144855,0.6419059494428954,1.2918755543563538,0.9550755454237085,146624439478.9052,277.05712421283687,candidate,BELLS-simulated
BELLS-137,BELLS,233.1141931747138,13.04093277424877,0.6844901942279586,1.2886619295517079,0.9682147731107874,140667953519.41818,269.5235599867018,candidate,BELLS-simulated
BELLS-138,BELLS,219.3346692087684,42.04750805455565,0.5629734726108907,0.8570658437436816,1.3916754457259906,213681013193.55887,277.0760495077743,candidate,BELLS-simulated
BELLS-139,BELLS,107.19694918174827,17.103480229395785,0.4479901553117519,1.662085297322589,1.4033650324314337,119855984721.04375,206.64720652754983,candidate,BELLS-simulated
BELLS-140,BELLS,249.81706086230855,40.2589339431141,0.4510910424972713,0.7182172803801836,1.1522704859769903,199442247963.20074,294.18218099964764,candidate,BELLS-simulated
BELLS-141,BELLS,143.28652793790454,58.885684828805786,0.6242007279172038,0.8242007279172039,1.0522244819994253,164157763826.62128,279.2939413522384,candidate,BELLS-simulated
BELLS-142,BELLS,210.27381968791008,34.62657896782694,0.5549268716920128,0.9680253590027639,1.1330495423550038,186373410024.90985,286.78242187451303,candidate,BELLS-simulated
BELLS-143,BELLS,133.88715758143877,6.005970770835196,0.6756780692151708,1.513001795290304,1.1412860847144894,94649783379.50594,203.63271575877127,candidate,BELLS-simulated
BELLS-144,BELLS,119.81305678332774,28.393424166369478,0.3726346330346063,0.5726346330346064,1.2018362235530786,147344753598.75894,247.58805937862502,candidate,BELLS-simulated
BELLS-145,BELLS,227.5208694446843,49.759343399751444,0.5554228791888741,2.0,0.8943631431869483,99078839269.50052,235.3523344540546,candidate,BELLS-simulated
BELLS-146,BELLS,181.82539395802377,46.361246213729046,0.7843923737006169,1.923271444360448,0.9870845232541239,70913713410.48631,189.52781021286398,candidate,BELLS-simulated
BELLS-147,BELLS,244.74172232385743,46.31840464253873,0.38318471590779885,0.7042528050936216,1.3319864190770079,221689278954.45697,288.4745132260436,candidate,BELLS-simulated
BELLS-148,BELLS,192.4820033724201,16.551007508953226,0.32715167507618537,0.5271516750761853,1.1214619918055957,72670737069.00261,180.0,candidate,BELLS-simulated
BELLS-149,BELLS,181.43236484468952,56.790439348227096,0.5858935172170535,1.058930652936247,0.9813617835037678,116077337821.27283,243.18912548589324,candidate,BELLS-simulated
BELLS-150,BELLS,153.09446966386184,18.59845029189006,0.8,2.0,0.8131868921863256,115247505420.28693,266.19848790364665,candidate,BELLS-simulated
BELLS-151,BELLS,140.37345664171414,30.069177768677026,0.7690431641762201,1.1823566936932626,0.8485101676770329,137514635647.6701,284.6629449529328,candidate,BELLS-simulated
BELLS-152,BELLS,149.39768953754776,49.73723605839778,0.5991012270440575,0.7991012270440576,1.011888810153291,135216342823.11612,258.4837217670439,candidate,BELLS-simulated
BELLS-153,BELLS,180.9391980602543,45.44929032493819,0.5473208948537623,1.0466965695562085,1.1305438979359312,118268463530.4117,228.70505533318433,candidate,BELLS-simulated
BELLS-154,BELLS,162.8456425574168,25.144317487160322,0.6160486998356096,1.0659067197878611,0.9503702901227303,97284275328.20168,226.2350556013774,candidate,BELLS-simulated
BELLS-155,BELLS,244.1438027593214,1.902484553493733,0.2858921030127031,1.6310061328237917,1.3834475290520705,232114200111.08484,289.63731396419786,candidate,BELLS-simulated
BELLS-156,BELLS,108.85189985095748,32.048197148179966,0.691739049407914,1.1297010977430324,1.235502403482562,184838086646.44464,273.5010116025598,candidate,BELLS-simulated
BELLS-157,BELLS,161.83096253716639,56.42378595445032,0.6805826075800767,1.1675739283483106,1.4575131569780981,247246531848.95465,291.2351999071509,candidate,BELLS-simulated
BELLS-158,BELLS,218.15326033764882,9.193918201993604,0.6340032273009545,0.8900876525411301,0.9630218608063836,119581632451.8523,249.1719598753255,candidate,BELLS-simulated
BELLS-159,BELLS,187.12483888778817,49.61532917810399,0.7568534861456937,1.1507054619984738,1.1635513410913116,119456737197.27132,226.56746779029984,candidate,BELLS-simulated
